pH,x_top10mean,y_rank450mean_ascending
5.622878745280337,271.4841613769531,185.3949432373047
5.622878745280337,262.165771484375,182.92938232421875
5.622878745280337,258.0351257324219,180.93922424316406
5.622878745280337,265.76873779296875,183.54684448242188
5.622878745280337,264.775390625,182.98561096191406
5.622878745280337,261.59149169921875,181.9202423095703
5.622878745280337,270.8243713378906,185.88827514648438
5.622878745280337,265.22479248046875,184.6702880859375
5.622878745280337,265.78692626953125,183.49114990234375
5.622878745280337,266.1411437988281,183.4562225341797
5.622878745280337,266.3612365722656,183.6685028076172
5.622878745280337,265.6107177734375,182.69778442382812
5.622878745280337,265.8778076171875,184.14161682128906
5.622878745280337,263.6604919433594,183.83250427246094
5.622878745280337,264.0633239746094,184.22779846191406
5.622878745280337,268.0224304199219,184.37901306152344
5.622878745280337,259.9393005371094,182.62513732910156
5.622878745280337,267.35205078125,184.49050903320312
5.622878745280337,262.11773681640625,184.87249755859375
5.622878745280337,264.2408142089844,181.57354736328125
5.622878745280337,263.5830078125,183.94610595703125
5.622878745280337,268.2473449707031,186.60902404785156
5.622878745280337,267.60357666015625,184.4879913330078
5.622878745280337,264.6267395019531,181.9982147216797
5.622878745280337,271.3014221191406,185.6411895751953
5.622878745280337,266.1399230957031,183.8951416015625
5.622878745280337,270.5003967285156,184.24978637695312
5.622878745280337,265.0758056640625,182.20033264160156
5.622878745280337,267.9438781738281,183.51634216308594
5.622878745280337,267.0540466308594,184.3377227783203
5.622878745280337,268.9527587890625,183.8374481201172
5.622878745280337,262.6015930175781,184.59005737304688
5.622878745280337,266.2926330566406,184.310302734375
5.622878745280337,262.66351318359375,182.29249572753906
5.622878745280337,260.691162109375,183.19174194335938
5.622878745280337,262.70574951171875,183.9389190673828
5.622878745280337,268.5025329589844,183.78945922851562
5.622878745280337,265.9771423339844,184.54986572265625
5.622878745280337,265.0458984375,183.31129455566406
5.622878745280337,269.2189025878906,183.79800415039062
5.622878745280337,266.8853454589844,183.1134490966797
5.622878745280337,265.441650390625,183.6006317138672
5.622878745280337,260.4391174316406,183.34280395507812
5.622878745280337,270.3266906738281,185.41134643554688
5.622878745280337,272.4156188964844,185.03736877441406
5.622878745280337,268.1952819824219,183.75912475585938
5.622878745280337,269.1470642089844,185.59832763671875
5.622878745280337,267.44940185546875,183.36968994140625
5.622878745280337,261.3568115234375,182.24783325195312
5.622878745280337,265.8179626464844,182.276123046875
5.622878745280337,268.4826354980469,183.70005798339844
5.622878745280337,264.12628173828125,183.37936401367188
5.622878745280337,261.94061279296875,184.18421936035156
5.622878745280337,266.9437255859375,183.7938232421875
5.622878745280337,271.0622253417969,185.65025329589844
5.622878745280337,264.618896484375,183.99264526367188
5.622878745280337,277.6187438964844,187.13455200195312
5.622878745280337,263.91339111328125,182.21498107910156
5.622878745280337,274.0056457519531,185.33755493164062
5.622878745280337,262.4512023925781,184.97911071777344
5.622878745280337,267.5253601074219,184.7032470703125
5.622878745280337,271.7635803222656,186.8267822265625
5.622878745280337,267.9391784667969,184.7836151123047
5.622878745280337,270.348388671875,184.2119140625
5.622878745280337,265.5738830566406,182.32937622070312
5.622878745280337,268.9102783203125,185.68780517578125
5.622878745280337,267.73480224609375,184.91612243652344
5.622878745280337,266.62298583984375,185.40118408203125
5.622878745280337,271.97613525390625,184.24790954589844
5.622878745280337,265.6317138671875,181.61520385742188
5.622878745280337,268.25396728515625,183.47984313964844
5.622878745280337,270.0189514160156,184.09007263183594
5.622878745280337,267.3564453125,182.62071228027344
5.622878745280337,265.2204895019531,183.32952880859375
5.622878745280337,263.6941223144531,182.86143493652344
5.622878745280337,270.0926513671875,184.38795471191406
5.622878745280337,266.4019470214844,183.37307739257812
5.622878745280337,262.08978271484375,181.7502899169922
5.622878745280337,268.6048583984375,184.99520874023438
5.622878745280337,265.0757141113281,183.14041137695312
5.622878745280337,268.3529052734375,184.814453125
5.622878745280337,260.78240966796875,183.10867309570312
5.622878745280337,266.0581359863281,185.31077575683594
5.622878745280337,269.6200256347656,186.24525451660156
5.622878745280337,271.570556640625,184.0155029296875
5.622878745280337,264.74053955078125,184.20819091796875
5.622878745280337,266.67572021484375,184.00338745117188
5.622878745280337,266.1524963378906,180.97146606445312
5.622878745280337,268.44244384765625,183.96400451660156
5.622878745280337,269.6347351074219,185.56515502929688
5.622878745280337,270.63299560546875,185.41160583496094
5.622878745280337,269.7850036621094,183.78392028808594
5.622878745280337,265.283935546875,183.2291717529297
5.622878745280337,263.62469482421875,183.10931396484375
5.622878745280337,261.6401672363281,181.66900634765625
5.622878745280337,271.88623046875,185.5845184326172
5.622878745280337,271.8009338378906,185.7911376953125
5.622878745280337,269.8340759277344,184.44970703125
5.622878745280337,271.0982971191406,184.03089904785156
5.622878745280337,272.7651062011719,186.6798095703125
5.622878745280337,268.82275390625,185.12557983398438
5.622878745280337,265.8572082519531,185.41482543945312
5.622878745280337,271.090576171875,184.44827270507812
5.622878745280337,261.1445617675781,183.72657775878906
5.622878745280337,272.5101623535156,185.64596557617188
5.622878745280337,261.62152099609375,182.80384826660156
5.622878745280337,271.489501953125,185.93634033203125
5.622878745280337,268.3818664550781,184.130126953125
5.622878745280337,267.9762878417969,185.10806274414062
5.622878745280337,265.1347961425781,184.40673828125
5.622878745280337,268.47283935546875,185.6494903564453
5.622878745280337,268.28863525390625,186.62069702148438
5.622878745280337,267.54296875,182.50486755371094
5.622878745280337,263.159912109375,182.38735961914062
5.622878745280337,265.1336975097656,183.2700958251953
5.622878745280337,267.6752624511719,185.23350524902344
5.622878745280337,265.5667419433594,184.04367065429688
5.622878745280337,271.10516357421875,184.50494384765625
5.622878745280337,270.09136962890625,184.28097534179688
5.622878745280337,264.70703125,184.17608642578125
5.622878745280337,269.3294677734375,184.6886749267578
5.622878745280337,268.83734130859375,184.52017211914062
5.622878745280337,259.7845458984375,182.0828399658203
5.622878745280337,264.5048828125,183.61366271972656
5.622878745280337,267.41278076171875,184.45071411132812
5.622878745280337,264.98736572265625,184.01702880859375
5.622878745280337,269.4932861328125,183.1745147705078
5.622878745280337,268.10308837890625,184.289306640625
5.622878745280337,261.3310852050781,182.1704864501953
5.622878745280337,267.50018310546875,181.8492431640625
5.622878745280337,262.5699768066406,181.43624877929688
5.622878745280337,263.9879455566406,184.46372985839844
5.622878745280337,266.4520263671875,183.01756286621094
5.622878745280337,264.30023193359375,181.89224243164062
5.622878745280337,269.6568603515625,187.09060668945312
5.622878745280337,268.251953125,184.85035705566406
5.622878745280337,264.6599426269531,183.8689727783203
5.622878745280337,266.39068603515625,182.63040161132812
5.622878745280337,271.0293273925781,184.5123748779297
5.622878745280337,264.7418212890625,183.18067932128906
5.622878745280337,266.0456848144531,185.79466247558594
5.622878745280337,266.77972412109375,186.54164123535156
5.622878745280337,264.033935546875,183.0979461669922
5.622878745280337,265.5792236328125,181.87713623046875
5.622878745280337,269.1299743652344,183.2301483154297
5.622878745280337,270.8572692871094,183.76174926757812
5.622878745280337,267.50286865234375,182.9871063232422
5.622878745280337,269.38409423828125,184.47225952148438
5.622878745280337,265.74249267578125,182.9388885498047
5.622878745280337,266.84429931640625,184.14138793945312
5.622878745280337,262.9994812011719,183.89321899414062
5.622878745280337,261.7956237792969,180.9434356689453
5.622878745280337,268.777099609375,184.19688415527344
5.622878745280337,274.45098876953125,186.2591552734375
5.622878745280337,267.609619140625,184.46121215820312
5.622878745280337,275.2369079589844,186.42984008789062
5.622878745280337,264.12652587890625,182.25172424316406
5.622878745280337,262.55413818359375,183.16160583496094
5.622878745280337,266.6087646484375,183.8925018310547
5.622878745280337,267.24493408203125,184.98062133789062
5.622878745280337,266.6717834472656,185.04176330566406
5.622878745280337,263.2685241699219,183.13902282714844
5.622878745280337,267.85003662109375,182.97962951660156
5.622878745280337,267.0228271484375,185.0149383544922
5.622878745280337,270.82879638671875,185.5228271484375
5.622878745280337,271.21563720703125,186.47618103027344
5.622878745280337,267.024169921875,181.86793518066406
5.622878745280337,268.5976257324219,183.24400329589844
5.622878745280337,263.7983703613281,182.2195587158203
5.622878745280337,266.8419189453125,184.3502655029297
5.622878745280337,267.5499267578125,183.7623291015625
5.622878745280337,264.8333740234375,184.46728515625
5.622878745280337,268.12078857421875,183.25575256347656
5.622878745280337,265.4539794921875,183.57247924804688
5.622878745280337,265.6044616699219,182.85623168945312
5.622878745280337,272.1444396972656,184.74755859375
5.622878745280337,266.8280029296875,184.84727478027344
5.622878745280337,266.5743713378906,182.30511474609375
5.622878745280337,266.5859375,182.9104461669922
5.622878745280337,264.7449951171875,183.0164031982422
5.622878745280337,262.8857421875,183.58468627929688
5.622878745280337,264.5694274902344,185.53054809570312
5.622878745280337,270.5398254394531,183.50689697265625
5.622878745280337,261.6405334472656,183.32598876953125
5.622878745280337,269.3736572265625,183.84812927246094
5.622878745280337,270.80255126953125,184.6092529296875
5.622878745280337,269.307861328125,185.13568115234375
5.622878745280337,264.9022216796875,185.14279174804688
5.622878745280337,267.040283203125,183.46200561523438
5.622878745280337,268.36651611328125,185.36244201660156
5.622878745280337,263.79620361328125,181.8150634765625
5.622878745280337,265.9164123535156,185.29583740234375
5.622878745280337,272.1491394042969,182.2911376953125
5.622878745280337,267.9034423828125,183.95703125
5.622878745280337,271.74493408203125,185.70883178710938
5.622878745280337,272.6391296386719,186.79751586914062
5.622878745280337,265.36419677734375,184.1469268798828
5.622878745280337,267.79412841796875,184.0702667236328
5.622878745280337,270.1942443847656,184.44924926757812
5.622878745280337,268.3848876953125,182.96029663085938
5.622878745280337,264.8543395996094,182.89427185058594
5.622878745280337,268.279541015625,184.22891235351562
5.622878745280337,265.36700439453125,182.5210723876953
5.622878745280337,261.7908630371094,182.28514099121094
5.622878745280337,264.57940673828125,183.7900848388672
5.622878745280337,268.137451171875,183.3938446044922
5.622878745280337,267.1851806640625,184.5867462158203
5.622878745280337,264.3636474609375,184.60595703125
5.622878745280337,264.87249755859375,183.31729125976562
5.622878745280337,264.4720458984375,184.2411346435547
5.622878745280337,264.904052734375,184.3115692138672
5.622878745280337,268.14398193359375,184.4202117919922
5.622878745280337,266.53460693359375,182.89175415039062
5.622878745280337,260.3223876953125,183.0062255859375
5.622878745280337,273.389892578125,186.32766723632812
5.622878745280337,263.909912109375,182.82965087890625
5.622878745280337,268.4209899902344,185.43685913085938
5.622878745280337,267.7820739746094,184.1732177734375
5.622878745280337,270.3353271484375,183.98069763183594
5.622878745280337,265.93878173828125,182.97564697265625
5.622878745280337,268.1012268066406,184.8719940185547
5.622878745280337,264.6130065917969,184.84609985351562
5.622878745280337,270.1720275878906,187.13998413085938
5.622878745280337,260.39373779296875,182.94789123535156
5.622878745280337,263.66705322265625,182.18995666503906
5.622878745280337,265.8607177734375,183.07212829589844
5.622878745280337,268.07275390625,185.17291259765625
5.622878745280337,270.80157470703125,185.40936279296875
5.622878745280337,260.27239990234375,180.513916015625
5.622878745280337,270.503173828125,186.49417114257812
5.622878745280337,269.5619812011719,185.70545959472656
5.622878745280337,265.7998046875,183.5908203125
5.622878745280337,263.127197265625,181.14813232421875
5.622878745280337,267.229736328125,184.67811584472656
5.622878745280337,266.14544677734375,182.01528930664062
5.622878745280337,264.5848083496094,180.72784423828125
5.622878745280337,268.25006103515625,184.11817932128906
5.622878745280337,268.0491943359375,182.15911865234375
5.622878745280337,268.0902099609375,183.7244873046875
5.622878745280337,263.86737060546875,182.3215789794922
5.622878745280337,266.9701232910156,183.8248291015625
5.622878745280337,263.6168212890625,182.65858459472656
5.622878745280337,265.18963623046875,184.8726348876953
5.622878745280337,270.24884033203125,184.82452392578125
5.622878745280337,267.7646179199219,182.1074676513672
5.622878745280337,263.92376708984375,185.195068359375
5.622878745280337,269.6440124511719,184.60855102539062
5.622878745280337,278.2850646972656,185.67588806152344
5.622878745280337,265.9159851074219,183.68959045410156
5.622878745280337,265.25213623046875,184.3443603515625
5.622878745280337,260.9157409667969,182.7322998046875
5.622878745280337,261.790771484375,180.70791625976562
5.622878745280337,259.318603515625,182.7822723388672
5.622878745280337,264.9943542480469,182.1439666748047
5.622878745280337,261.1423645019531,182.8675994873047
5.622878745280337,267.61761474609375,184.24249267578125
5.622878745280337,267.1130065917969,182.6925048828125
5.622878745280337,266.98455810546875,183.71038818359375
5.622878745280337,264.3568420410156,182.84967041015625
5.622878745280337,264.3641662597656,185.3522186279297
5.622878745280337,264.61688232421875,183.95948791503906
5.622878745280337,266.92645263671875,184.55413818359375
5.622878745280337,263.2682800292969,182.29061889648438
5.622878745280337,271.3959045410156,185.26901245117188
5.622878745280337,260.49822998046875,182.23251342773438
5.622878745280337,270.04644775390625,184.7036895751953
5.622878745280337,270.5832824707031,183.43771362304688
5.622878745280337,263.20220947265625,184.69900512695312
5.622878745280337,258.1705627441406,182.91876220703125
5.622878745280337,273.8757019042969,186.0585174560547
5.622878745280337,266.8749084472656,184.443359375
5.622878745280337,262.8868103027344,182.617431640625
5.622878745280337,264.04443359375,185.21397399902344
5.622878745280337,270.26458740234375,185.00717163085938
5.622878745280337,261.10107421875,182.49578857421875
5.622878745280337,271.1453552246094,186.30899047851562
5.622878745280337,271.2171630859375,185.478271484375
5.622878745280337,270.5758056640625,184.6649627685547
5.622878745280337,270.6477355957031,183.74826049804688
5.622878745280337,260.8966369628906,181.2003936767578
5.622878745280337,262.04010009765625,184.21243286132812
5.622878745280337,264.2985534667969,182.12936401367188
5.622878745280337,273.7870178222656,184.480712890625
5.622878745280337,272.59259033203125,185.3271026611328
5.622878745280337,266.8756103515625,183.43348693847656
5.622878745280337,271.03302001953125,184.16456604003906
5.622878745280337,268.1361999511719,182.3623809814453
5.622878745280337,260.74957275390625,182.5361785888672
5.622878745280337,269.9668884277344,183.2855224609375
5.622878745280337,266.8464660644531,182.8185272216797
5.622878745280337,270.7170104980469,183.4986114501953
5.622878745280337,262.64715576171875,184.849609375
5.622878745280337,262.6190490722656,182.91046142578125
5.622878745280337,266.54010009765625,183.00868225097656
5.622878745280337,263.81622314453125,180.94427490234375
5.622878745280337,262.9122314453125,182.42970275878906
5.622878745280337,263.2627868652344,183.7183074951172
5.622878745280337,270.34906005859375,181.53341674804688
5.622878745280337,265.7421875,182.45704650878906
5.622878745280337,268.77362060546875,184.30380249023438
5.622878745280337,266.0832214355469,184.6510772705078
5.622878745280337,262.4429626464844,183.98199462890625
5.622878745280337,278.580322265625,185.13787841796875
5.622878745280337,267.23992919921875,181.953857421875
5.622878745280337,268.9961853027344,186.0109100341797
5.622878745280337,261.2271423339844,183.2608642578125
5.622878745280337,264.37139892578125,183.52728271484375
5.622878745280337,264.69537353515625,184.5633544921875
5.622878745280337,265.9588623046875,183.24462890625
5.622878745280337,264.69122314453125,183.56565856933594
5.622878745280337,262.4769287109375,182.51513671875
5.622878745280337,270.62384033203125,184.47874450683594
5.622878745280337,262.20501708984375,182.0460968017578
5.622878745280337,264.7863464355469,183.8534393310547
5.622878745280337,267.565673828125,184.77328491210938
5.622878745280337,265.7398681640625,183.93565368652344
5.622878745280337,264.65887451171875,184.0081329345703
5.622878745280337,262.7059326171875,182.4291229248047
5.622878745280337,270.3602600097656,184.4716796875
5.622878745280337,260.1404724121094,184.89199829101562
5.622878745280337,264.002685546875,182.5244598388672
5.622878745280337,267.1673889160156,182.99957275390625
5.622878745280337,272.6153564453125,185.60198974609375
5.622878745280337,263.261474609375,182.54466247558594
5.622878745280337,267.3235168457031,183.4639129638672
5.622878745280337,267.2411804199219,184.17742919921875
5.622878745280337,266.1544189453125,182.91258239746094
5.622878745280337,266.5098876953125,183.11721801757812
5.757577319177793,265.4164123535156,182.18637084960938
5.757577319177793,269.9530029296875,182.44393920898438
5.757577319177793,267.3544616699219,183.964111328125
5.757577319177793,263.7965393066406,183.3932647705078
5.757577319177793,275.8567810058594,184.46527099609375
5.757577319177793,270.78369140625,183.81356811523438
5.757577319177793,267.5894775390625,182.88088989257812
5.757577319177793,268.698486328125,183.35523986816406
5.757577319177793,268.7001037597656,184.63763427734375
5.757577319177793,273.9746398925781,184.76492309570312
5.757577319177793,267.2868957519531,183.1352996826172
5.757577319177793,273.34771728515625,182.7978057861328
5.757577319177793,265.0460510253906,182.59503173828125
5.757577319177793,268.64422607421875,183.0142822265625
5.757577319177793,270.8955078125,183.1658477783203
5.757577319177793,271.41796875,183.4156951904297
5.757577319177793,267.8968505859375,184.2795867919922
5.757577319177793,277.2998046875,183.4845733642578
5.757577319177793,273.5464172363281,186.1536407470703
5.757577319177793,273.2181396484375,180.05886840820312
5.757577319177793,265.4444580078125,183.4132080078125
5.757577319177793,260.6441650390625,180.78915405273438
5.757577319177793,264.3568420410156,184.04244995117188
5.757577319177793,266.2021484375,182.2494354248047
5.757577319177793,276.6531982421875,186.44581604003906
5.757577319177793,279.15594482421875,183.34130859375
5.757577319177793,267.9464416503906,184.95297241210938
5.757577319177793,267.53619384765625,181.87388610839844
5.757577319177793,268.5162658691406,182.3138885498047
5.757577319177793,280.96551513671875,179.78575134277344
5.757577319177793,291.24725341796875,179.66064453125
5.757577319177793,268.1177978515625,182.920654296875
5.757577319177793,296.1210021972656,180.4614715576172
5.757577319177793,269.10321044921875,186.4773712158203
5.757577319177793,276.33294677734375,186.43675231933594
5.757577319177793,269.8182067871094,182.0942840576172
5.757577319177793,266.1301574707031,183.31094360351562
5.757577319177793,279.8878173828125,184.1583709716797
5.757577319177793,273.6018371582031,182.9470672607422
5.757577319177793,269.6346435546875,183.87924194335938
5.757577319177793,276.531494140625,183.90969848632812
5.757577319177793,267.9247131347656,183.762451171875
5.757577319177793,265.90911865234375,181.09547424316406
5.757577319177793,266.127197265625,183.7238311767578
5.757577319177793,272.3638610839844,185.09922790527344
5.757577319177793,265.0406188964844,182.6482696533203
5.757577319177793,271.9866027832031,183.1786651611328
5.757577319177793,285.2737731933594,180.8893280029297
5.757577319177793,262.6222839355469,183.74462890625
5.757577319177793,272.18292236328125,183.80931091308594
5.757577319177793,272.8079833984375,185.4627685546875
5.757577319177793,281.59161376953125,183.67120361328125
5.757577319177793,278.4974670410156,182.15599060058594
5.757577319177793,267.69268798828125,184.6692352294922
5.757577319177793,268.8241882324219,185.27716064453125
5.757577319177793,270.03839111328125,184.21876525878906
5.757577319177793,266.27935791015625,182.75303649902344
5.757577319177793,274.5335693359375,183.5248260498047
5.757577319177793,271.0551452636719,184.17575073242188
5.757577319177793,282.0901794433594,182.9516143798828
5.757577319177793,272.9476623535156,182.85462951660156
5.757577319177793,275.5201110839844,182.5337371826172
5.757577319177793,270.1624755859375,183.33331298828125
5.757577319177793,271.2503662109375,183.40638732910156
5.757577319177793,266.3355407714844,183.6753692626953
5.757577319177793,265.44024658203125,182.56997680664062
5.757577319177793,271.0992126464844,183.6582489013672
5.757577319177793,271.733642578125,182.91015625
5.757577319177793,276.1200866699219,186.5512237548828
5.757577319177793,274.71954345703125,183.421142578125
5.757577319177793,272.3852844238281,183.89500427246094
5.757577319177793,273.7128601074219,186.17080688476562
5.757577319177793,279.6359558105469,181.1017303466797
5.757577319177793,268.2035217285156,183.70579528808594
5.757577319177793,291.04290771484375,181.30970764160156
5.757577319177793,268.9200134277344,184.8514862060547
5.757577319177793,290.2342224121094,179.663330078125
5.757577319177793,278.0546569824219,185.70529174804688
5.757577319177793,274.3634948730469,183.7828369140625
5.757577319177793,274.6436767578125,182.63247680664062
5.757577319177793,275.6800842285156,185.07119750976562
5.757577319177793,267.0636291503906,182.42044067382812
5.757577319177793,270.6259765625,185.97659301757812
5.757577319177793,273.653076171875,184.47630310058594
5.757577319177793,283.6448669433594,181.6149139404297
5.757577319177793,276.0570983886719,184.54339599609375
5.757577319177793,269.3888854980469,184.53208923339844
5.757577319177793,267.4984130859375,184.02972412109375
5.757577319177793,268.1578369140625,183.67630004882812
5.757577319177793,279.3253479003906,184.22596740722656
5.757577319177793,264.7238464355469,182.048828125
5.757577319177793,274.96490478515625,185.34512329101562
5.757577319177793,273.0111389160156,184.3199462890625
5.757577319177793,266.21600341796875,180.1624755859375
5.757577319177793,264.218017578125,182.29833984375
5.757577319177793,275.491943359375,183.58384704589844
5.757577319177793,270.7218322753906,184.2900848388672
5.757577319177793,270.0970764160156,186.02708435058594
5.757577319177793,270.3096008300781,186.00424194335938
5.757577319177793,265.1815185546875,182.2807159423828
5.757577319177793,266.1741638183594,181.39064025878906
5.757577319177793,277.1105041503906,184.08157348632812
5.757577319177793,269.7542724609375,184.39984130859375
5.757577319177793,270.0536804199219,181.8308563232422
5.757577319177793,271.4148254394531,183.93991088867188
5.757577319177793,266.2106628417969,182.60711669921875
5.757577319177793,269.97235107421875,181.81471252441406
5.757577319177793,270.0790710449219,184.1648712158203
5.757577319177793,278.61102294921875,185.25807189941406
5.757577319177793,276.17169189453125,185.25555419921875
5.757577319177793,272.2392272949219,182.06869506835938
5.757577319177793,268.51507568359375,183.98678588867188
5.757577319177793,266.561767578125,184.25009155273438
5.757577319177793,269.85382080078125,182.74659729003906
5.757577319177793,268.9797058105469,184.27748107910156
5.757577319177793,272.48681640625,184.131591796875
5.757577319177793,277.1557922363281,184.18228149414062
5.757577319177793,277.6821594238281,184.57012939453125
5.757577319177793,266.6194763183594,182.288330078125
5.757577319177793,273.5528259277344,183.07424926757812
5.757577319177793,274.80548095703125,183.30995178222656
5.757577319177793,267.336669921875,181.97930908203125
5.757577319177793,270.2402038574219,186.0164031982422
5.757577319177793,265.42572021484375,183.22389221191406
5.757577319177793,274.4342041015625,183.53298950195312
5.757577319177793,265.9885559082031,183.51834106445312
5.757577319177793,278.19122314453125,186.74147033691406
5.757577319177793,267.09613037109375,183.54942321777344
5.757577319177793,273.42864990234375,185.57550048828125
5.757577319177793,272.77203369140625,181.57884216308594
5.757577319177793,268.69561767578125,182.7488250732422
5.757577319177793,275.79400634765625,181.93667602539062
5.757577319177793,266.8575134277344,181.16790771484375
5.757577319177793,281.38671875,179.36056518554688
5.757577319177793,273.8236389160156,183.48150634765625
5.757577319177793,268.42315673828125,183.2325439453125
5.757577319177793,275.0962829589844,185.5128173828125
5.757577319177793,277.3299255371094,183.7977752685547
5.757577319177793,268.60516357421875,181.75811767578125
5.757577319177793,275.16326904296875,183.95693969726562
5.757577319177793,268.77410888671875,183.98211669921875
5.757577319177793,281.193603515625,180.23915100097656
5.757577319177793,267.9690856933594,183.94442749023438
5.757577319177793,265.62554931640625,183.17919921875
5.757577319177793,280.5168151855469,183.1501922607422
5.757577319177793,265.52471923828125,183.78250122070312
5.757577319177793,271.6888732910156,182.59112548828125
5.757577319177793,280.4117431640625,183.32627868652344
5.757577319177793,291.1355285644531,181.24708557128906
5.757577319177793,273.29278564453125,184.5308380126953
5.757577319177793,279.7032775878906,185.39358520507812
5.757577319177793,272.9197692871094,182.6650390625
5.757577319177793,274.9519348144531,183.11720275878906
5.757577319177793,277.31427001953125,183.3485107421875
5.757577319177793,271.5811767578125,184.33676147460938
5.757577319177793,288.4153137207031,183.0435333251953
5.757577319177793,262.5243835449219,181.00277709960938
5.757577319177793,280.3415832519531,186.2496795654297
5.757577319177793,270.9213562011719,184.15533447265625
5.757577319177793,274.8570251464844,181.64479064941406
5.757577319177793,263.1004333496094,182.079345703125
5.757577319177793,271.0247802734375,183.00936889648438
5.757577319177793,278.9576416015625,186.39646911621094
5.757577319177793,277.4716796875,184.0343475341797
5.757577319177793,273.89349365234375,181.78997802734375
5.757577319177793,273.9079284667969,185.8821258544922
5.757577319177793,269.38787841796875,183.65818786621094
5.757577319177793,282.3132019042969,184.90257263183594
5.757577319177793,273.688720703125,182.5225830078125
5.757577319177793,286.71942138671875,181.14425659179688
5.757577319177793,260.9548645019531,184.0629425048828
5.757577319177793,273.0566101074219,182.210693359375
5.757577319177793,262.3925476074219,182.80181884765625
5.757577319177793,268.76055908203125,181.74612426757812
5.757577319177793,272.39923095703125,181.7390594482422
5.757577319177793,266.39923095703125,182.09994506835938
5.757577319177793,268.40252685546875,183.3495330810547
5.757577319177793,263.0279846191406,183.06729125976562
5.757577319177793,276.77398681640625,184.2323455810547
5.757577319177793,277.2137145996094,184.52740478515625
5.757577319177793,271.0712585449219,183.53115844726562
5.757577319177793,278.6400146484375,184.8069610595703
5.757577319177793,269.4500427246094,186.6359405517578
5.757577319177793,274.76824951171875,184.3310089111328
5.757577319177793,272.6467590332031,184.7820587158203
5.757577319177793,267.1744079589844,182.58226013183594
5.757577319177793,275.7437438964844,187.4864959716797
5.757577319177793,280.4039306640625,183.9729766845703
5.757577319177793,273.59722900390625,184.46896362304688
5.757577319177793,277.1349792480469,184.2406768798828
5.757577319177793,265.0427551269531,183.46873474121094
5.757577319177793,272.2153015136719,181.17115783691406
5.757577319177793,271.8720703125,183.9148406982422
5.757577319177793,273.8093566894531,184.50689697265625
5.757577319177793,265.9588928222656,182.58885192871094
5.757577319177793,268.91217041015625,182.5690460205078
5.757577319177793,269.80615234375,181.7220458984375
5.757577319177793,276.11578369140625,185.19386291503906
5.757577319177793,271.92327880859375,184.40220642089844
5.757577319177793,265.2643127441406,182.88833618164062
5.757577319177793,274.2469177246094,185.80723571777344
5.757577319177793,270.7970886230469,186.00665283203125
5.757577319177793,272.77044677734375,183.15513610839844
5.757577319177793,265.8363952636719,182.259033203125
5.757577319177793,281.79443359375,185.12478637695312
5.757577319177793,276.0876770019531,183.73114013671875
5.757577319177793,263.3927307128906,180.10533142089844
5.757577319177793,271.0310363769531,184.4231719970703
5.757577319177793,273.42205810546875,185.85177612304688
5.757577319177793,275.63671875,182.9578857421875
5.757577319177793,273.3448181152344,181.3765411376953
5.757577319177793,286.6825256347656,182.47943115234375
5.757577319177793,270.6036071777344,183.8599395751953
5.757577319177793,273.37310791015625,182.4407958984375
5.757577319177793,272.5655212402344,185.02879333496094
5.757577319177793,294.69482421875,181.3798828125
5.757577319177793,275.491943359375,183.45657348632812
5.757577319177793,265.67218017578125,183.01092529296875
5.757577319177793,271.76727294921875,182.0682830810547
5.757577319177793,277.33746337890625,183.0971221923828
5.757577319177793,291.7398681640625,183.00643920898438
5.757577319177793,269.8524169921875,182.85687255859375
5.757577319177793,270.85089111328125,183.462646484375
5.757577319177793,271.7890319824219,185.1461181640625
5.757577319177793,277.3645324707031,183.5988311767578
5.757577319177793,274.4141845703125,185.89891052246094
5.757577319177793,267.8203125,182.2821502685547
5.757577319177793,266.50732421875,183.73377990722656
5.757577319177793,269.8892822265625,182.15782165527344
5.757577319177793,270.3472900390625,182.37530517578125
5.757577319177793,267.53106689453125,181.47340393066406
5.757577319177793,279.5784606933594,182.31549072265625
5.757577319177793,270.78485107421875,184.558349609375
5.757577319177793,270.3018493652344,184.19943237304688
5.757577319177793,269.9551086425781,182.56202697753906
5.757577319177793,271.0760192871094,185.56814575195312
5.757577319177793,266.9661865234375,183.49020385742188
5.757577319177793,269.76446533203125,181.9508819580078
5.757577319177793,283.46820068359375,181.62388610839844
5.757577319177793,269.5962829589844,183.11790466308594
5.757577319177793,271.13037109375,184.12060546875
5.757577319177793,268.8222961425781,185.3791961669922
5.757577319177793,278.9181213378906,183.55799865722656
5.757577319177793,273.7033386230469,184.78775024414062
5.757577319177793,275.4462585449219,181.5577850341797
5.757577319177793,281.67718505859375,180.79498291015625
5.757577319177793,268.14630126953125,183.96871948242188
5.757577319177793,269.32794189453125,185.79833984375
5.757577319177793,267.6246337890625,182.77005004882812
5.757577319177793,267.0321044921875,183.21432495117188
5.757577319177793,269.05792236328125,183.8491973876953
5.757577319177793,273.5036926269531,182.74703979492188
5.757577319177793,273.637939453125,180.6445770263672
5.757577319177793,276.5889587402344,181.99874877929688
5.757577319177793,271.81768798828125,182.93060302734375
5.757577319177793,264.7098083496094,181.28298950195312
5.757577319177793,274.1138000488281,184.60609436035156
5.757577319177793,265.1224670410156,183.75921630859375
5.757577319177793,270.13671875,185.6865234375
5.757577319177793,268.8590087890625,183.50222778320312
