LP1,x_top10mean,y_rank450mean_ascending
20.0,276.1787414550781,182.86459350585938
20.0,273.0438232421875,181.34352111816406
20.0,281.5263366699219,182.8710479736328
20.0,272.1509704589844,183.8295135498047
20.0,273.7864074707031,182.46957397460938
20.0,274.0598449707031,184.9982147216797
20.0,288.2568054199219,182.09661865234375
20.0,276.7045593261719,183.33004760742188
20.0,267.1157531738281,183.01065063476562
20.0,270.7434997558594,182.16648864746094
20.0,278.1363525390625,183.01983642578125
20.0,286.3067321777344,183.37709045410156
20.0,270.6477355957031,182.84463500976562
20.0,272.4080505371094,183.3686981201172
20.0,272.9112854003906,185.15138244628906
20.0,279.068603515625,183.4829559326172
20.0,275.706787109375,185.91845703125
20.0,269.2939453125,182.1430206298828
20.0,267.97125244140625,183.652099609375
20.0,271.52142333984375,181.91146850585938
20.0,270.9219665527344,182.30490112304688
20.0,269.34136962890625,181.22657775878906
20.0,277.5260314941406,182.45559692382812
20.0,270.73345947265625,184.6725616455078
20.0,271.656005859375,184.25013732910156
20.0,271.51190185546875,182.4042510986328
20.0,272.2562255859375,185.61669921875
20.0,268.4393615722656,183.36593627929688
20.0,271.1642761230469,181.77134704589844
20.0,281.6051330566406,181.82481384277344
20.0,270.84393310546875,183.014404296875
20.0,272.4842529296875,183.99575805664062
20.0,269.936767578125,185.40708923339844
20.0,276.8490905761719,183.72422790527344
20.0,275.12353515625,184.73487854003906
20.0,274.6379089355469,181.53237915039062
20.0,277.1859130859375,181.1695098876953
20.0,269.67620849609375,183.859375
20.0,270.4082336425781,186.01083374023438
20.0,269.10345458984375,182.76644897460938
20.0,268.6751403808594,183.18914794921875
20.0,270.45849609375,183.72128295898438
20.0,273.9920959472656,182.7444610595703
20.0,273.5063171386719,180.63230895996094
20.0,276.1810302734375,182.01760864257812
20.0,272.1351318359375,182.9390106201172
20.0,266.50732421875,181.1634063720703
20.0,275.53729248046875,184.76329040527344
20.0,266.5415344238281,183.7394256591797
20.0,271.2460632324219,185.73934936523438
20.0,270.1888122558594,183.39862060546875
20.0,270.71942138671875,186.39927673339844
20.0,271.62786865234375,183.7861328125
20.0,268.0312194824219,182.2447967529297
20.0,272.8197021484375,183.31199645996094
20.0,272.15887451171875,181.67593383789062
20.0,278.0653991699219,184.50999450683594
20.0,271.4888000488281,181.65635681152344
20.0,286.6823425292969,182.17527770996094
20.0,272.0755615234375,181.45016479492188
20.0,268.41021728515625,181.09605407714844
20.0,271.6816101074219,182.99168395996094
20.0,282.27105712890625,183.03683471679688
20.0,282.2071838378906,184.9009246826172
20.0,274.3786926269531,183.35928344726562
20.0,271.363037109375,184.46383666992188
20.0,271.89739990234375,183.14202880859375
20.0,267.2266540527344,184.05380249023438
20.0,273.88739013671875,183.36227416992188
20.0,269.40380859375,184.40997314453125
20.0,274.2841796875,184.67576599121094
20.0,270.2195129394531,183.7804718017578
20.0,271.6474304199219,184.15499877929688
20.0,276.4822998046875,182.98692321777344
20.0,276.54248046875,184.1720428466797
20.0,277.97979736328125,182.54893493652344
20.0,289.13824462890625,184.20248413085938
20.0,275.0698547363281,182.69544982910156
20.0,273.4161376953125,186.95652770996094
20.0,275.26129150390625,184.16925048828125
20.0,264.6324462890625,184.6517333984375
20.0,271.1539306640625,184.94947814941406
20.0,275.3076171875,185.275146484375
20.0,271.6199951171875,187.19573974609375
20.0,272.1582946777344,184.09164428710938
20.0,272.9906921386719,184.37088012695312
20.0,276.51007080078125,184.05592346191406
20.0,278.1121520996094,186.0686492919922
20.0,276.1934509277344,184.43923950195312
20.0,266.7451477050781,183.53965759277344
20.0,276.74383544921875,185.8415985107422
20.0,267.5741882324219,184.3986358642578
20.0,276.0125732421875,184.21884155273438
20.0,274.71600341796875,181.69625854492188
20.0,272.2729187011719,185.12083435058594
20.0,270.1084289550781,184.70181274414062
20.0,274.37200927734375,181.5372772216797
20.0,266.2146301269531,184.43875122070312
20.0,277.05609130859375,185.59104919433594
20.0,276.6213684082031,186.4291534423828
20.0,276.13055419921875,182.8863525390625
20.0,281.58258056640625,185.11264038085938
20.0,275.4773254394531,180.5594024658203
20.0,267.8155212402344,183.12191772460938
20.0,267.16033935546875,182.9770050048828
20.0,268.84881591796875,181.83502197265625
20.0,272.02215576171875,179.47837829589844
20.0,269.1802062988281,183.11236572265625
20.0,271.6066589355469,184.97988891601562
20.0,266.7460021972656,184.1964569091797
20.0,265.63580322265625,182.03733825683594
20.0,278.23431396484375,182.74449157714844
20.0,271.04486083984375,182.96673583984375
20.0,274.86273193359375,181.1480255126953
20.0,276.23211669921875,183.7435760498047
20.0,271.001220703125,183.07298278808594
20.0,265.0450134277344,181.24134826660156
20.0,273.0165100097656,185.77578735351562
20.0,274.9663391113281,180.58058166503906
20.0,266.79095458984375,181.95892333984375
20.0,285.3460388183594,184.05056762695312
20.0,274.88458251953125,185.21694946289062
20.0,269.4140625,185.68519592285156
20.0,272.1864929199219,183.00497436523438
20.0,287.0983581542969,183.01812744140625
20.0,271.1269226074219,183.94235229492188
20.0,278.7876281738281,183.40408325195312
20.0,271.08831787109375,184.21482849121094
20.0,271.2310791015625,182.12806701660156
20.0,272.8907775878906,183.19520568847656
20.0,271.1369323730469,184.89471435546875
20.0,263.389892578125,180.46688842773438
20.0,280.88934326171875,183.62867736816406
20.0,278.0703430175781,179.9683380126953
20.0,275.661865234375,182.65200805664062
20.0,269.93707275390625,182.9807891845703
20.0,267.5931396484375,184.07177734375
20.0,266.38165283203125,183.89320373535156
20.0,267.1249694824219,182.84754943847656
20.0,277.65203857421875,181.2553253173828
20.0,272.091552734375,182.0417938232422
20.0,269.32611083984375,184.49794006347656
20.0,272.4133605957031,181.860595703125
20.0,268.71783447265625,184.0012664794922
20.0,278.3818664550781,183.8795623779297
20.0,273.3815612792969,183.90243530273438
20.0,274.4187927246094,185.84181213378906
20.0,272.6809387207031,183.43032836914062
20.0,268.1939697265625,181.9579315185547
20.0,278.1333312988281,186.49658203125
20.0,271.20001220703125,181.96461486816406
20.0,267.9777526855469,183.66168212890625
20.0,267.1178283691406,183.39198303222656
20.0,269.5103759765625,183.87684631347656
20.0,279.32806396484375,182.18992614746094
20.0,272.9076843261719,183.15786743164062
20.0,278.206787109375,180.55520629882812
20.0,265.291015625,181.96435546875
20.0,275.3133544921875,183.41549682617188
20.0,268.4678649902344,184.0349884033203
20.0,270.2383117675781,183.8724365234375
20.0,274.0617980957031,186.62843322753906
20.0,266.186767578125,182.57058715820312
20.0,270.7733459472656,183.1465301513672
20.0,269.14044189453125,183.9153289794922
20.0,267.046142578125,182.49183654785156
20.0,269.75286865234375,183.664306640625
20.0,277.75250244140625,184.4309844970703
20.0,271.8846130371094,180.39688110351562
20.0,274.5127258300781,184.85250854492188
20.0,270.7235412597656,183.23086547851562
20.0,269.8614196777344,182.70692443847656
20.0,273.7516784667969,183.7059326171875
20.0,272.5408935546875,183.60498046875
20.0,274.3295593261719,183.40220642089844
20.0,277.2691955566406,184.09085083007812
20.0,281.141357421875,185.3526611328125
20.0,268.3210754394531,182.12454223632812
20.0,272.5010681152344,183.52081298828125
20.0,264.1876220703125,184.33631896972656
20.0,273.06787109375,183.60499572753906
20.0,278.19390869140625,185.1531524658203
20.0,279.0,185.1083984375
20.0,273.2299499511719,183.92901611328125
20.0,278.669189453125,183.254150390625
20.0,266.1677551269531,181.0767822265625
20.0,268.0570373535156,181.19073486328125
20.0,272.0332946777344,185.86737060546875
20.0,267.433837890625,182.84535217285156
20.0,262.9591369628906,182.4115753173828
20.0,271.7483215332031,183.28170776367188
20.0,268.77984619140625,182.7706298828125
20.0,278.216064453125,179.72972106933594
20.0,277.6848449707031,183.22354125976562
20.0,271.0995178222656,183.36972045898438
20.0,267.1565246582031,183.78866577148438
20.0,263.6773681640625,182.9010467529297
20.0,268.82415771484375,183.58277893066406
20.0,271.3833312988281,185.0288543701172
20.0,266.8272705078125,185.44305419921875
20.0,276.82904052734375,183.35382080078125
20.0,279.1259765625,179.56307983398438
20.0,278.3778991699219,182.8671417236328
20.0,276.7885437011719,184.30984497070312
20.0,267.43646240234375,182.6771697998047
20.0,264.1837463378906,183.26214599609375
20.0,274.1044921875,182.78501892089844
20.0,271.2697448730469,183.60116577148438
20.0,286.9103698730469,185.2723388671875
20.0,271.0334777832031,182.45045471191406
20.0,275.66900634765625,183.51593017578125
20.0,275.180419921875,185.18402099609375
20.0,263.59722900390625,182.223876953125
20.0,276.455078125,186.45774841308594
20.0,270.08624267578125,184.4394073486328
20.0,280.5893249511719,181.5293426513672
20.0,277.40045166015625,182.97666931152344
20.0,274.8028564453125,185.16775512695312
20.0,274.3773498535156,184.48989868164062
20.0,278.0387268066406,184.18728637695312
20.0,272.6010437011719,186.50221252441406
20.0,267.7341003417969,184.56927490234375
20.0,271.86773681640625,182.2440185546875
20.0,269.1299133300781,183.6283416748047
20.0,266.7801818847656,183.35044860839844
20.0,266.90313720703125,185.0159454345703
20.0,271.29193115234375,181.2906494140625
20.0,272.2470703125,185.87010192871094
20.0,276.9154968261719,183.80384826660156
20.0,277.5431823730469,183.2285919189453
20.0,276.1048583984375,181.43405151367188
20.0,278.78839111328125,181.03317260742188
20.0,267.97967529296875,183.38963317871094
20.0,273.8626403808594,184.0287322998047
20.0,272.300048828125,183.31874084472656
20.0,273.6260986328125,184.65716552734375
20.0,271.5955810546875,182.1741180419922
20.0,277.59112548828125,184.3153076171875
20.0,270.19635009765625,185.61521911621094
20.0,271.114013671875,182.37562561035156
20.0,269.9515380859375,183.8760986328125
20.0,271.9876403808594,186.4346466064453
20.0,276.1962890625,184.14718627929688
20.0,273.123046875,184.18360900878906
20.0,280.6710205078125,180.19985961914062
20.0,273.83270263671875,183.03939819335938
20.0,272.6797790527344,181.18438720703125
20.0,275.85986328125,185.1914825439453
20.0,274.5467834472656,184.66204833984375
20.0,267.0884094238281,182.39614868164062
20.0,272.1306457519531,185.1746826171875
20.0,278.6110534667969,183.27978515625
20.0,280.1212158203125,183.9086456298828
20.0,273.9471740722656,183.2204132080078
20.0,271.3359375,183.8120574951172
20.0,275.23193359375,182.1924591064453
20.0,272.9734802246094,184.87728881835938
20.0,266.22967529296875,183.2932586669922
20.0,270.5400390625,183.7796630859375
20.0,271.57623291015625,181.37879943847656
20.0,273.7823486328125,186.400146484375
20.0,268.1022033691406,183.1392059326172
20.0,278.15411376953125,186.85292053222656
20.0,271.8804016113281,183.07691955566406
20.0,268.1058654785156,182.2399139404297
20.0,277.67071533203125,184.13873291015625
20.0,270.6814880371094,183.58258056640625
20.0,267.1773986816406,183.80230712890625
20.0,275.1141662597656,180.40695190429688
20.0,273.7750549316406,182.5531005859375
20.0,271.7787170410156,182.7727813720703
20.0,281.5703430175781,185.0848388671875
20.0,279.80926513671875,185.39627075195312
20.0,284.8671569824219,183.2546844482422
20.0,266.12841796875,181.9190673828125
20.0,275.748291015625,185.21409606933594
20.0,275.92828369140625,186.6147918701172
20.0,270.30084228515625,182.5584716796875
20.0,266.74859619140625,181.5357208251953
20.0,265.435546875,183.91104125976562
20.0,280.12921142578125,183.6703338623047
20.0,276.25921630859375,183.006591796875
20.0,266.7934875488281,184.02835083007812
20.0,278.4673767089844,184.29917907714844
20.0,275.76397705078125,185.699462890625
20.0,278.47802734375,182.1587677001953
20.0,269.99737548828125,184.07797241210938
20.0,274.73052978515625,182.8996124267578
20.0,272.2608947753906,185.99635314941406
20.0,274.5494384765625,183.76666259765625
20.0,276.27679443359375,182.47105407714844
20.0,269.896240234375,185.17431640625
20.0,268.69244384765625,182.9091796875
20.0,276.5916442871094,186.79017639160156
20.0,276.1419982910156,182.771484375
20.0,268.39630126953125,184.9934844970703
20.0,280.0110778808594,184.75430297851562
20.0,274.9483642578125,183.3910675048828
20.0,276.5560607910156,182.140869140625
20.0,269.95294189453125,183.7006072998047
20.0,268.05029296875,181.9738311767578
20.0,267.4230041503906,183.24319458007812
20.0,269.59442138671875,183.38275146484375
20.0,266.1539611816406,182.25247192382812
20.0,268.3918762207031,184.8480224609375
20.0,270.7640686035156,182.44517517089844
20.0,276.0757141113281,183.5230712890625
20.0,267.7838439941406,182.45179748535156
20.0,279.8100891113281,185.0966796875
20.0,269.9937744140625,183.86058044433594
20.0,269.4313659667969,182.43930053710938
20.0,270.2371826171875,182.2030029296875
20.0,275.9657897949219,184.73472595214844
20.0,270.23974609375,182.71994018554688
20.0,278.481201171875,182.17413330078125
20.0,273.2829284667969,182.8727264404297
20.0,282.9639892578125,181.33694458007812
20.0,278.57867431640625,183.612548828125
20.0,270.5391540527344,186.5921173095703
20.0,272.72198486328125,184.1534881591797
20.0,269.169677734375,186.54457092285156
20.0,270.1752624511719,183.5183563232422
20.0,274.6933898925781,183.97152709960938
20.0,274.4925537109375,182.5514373779297
20.0,266.19451904296875,183.20114135742188
20.0,270.1756591796875,184.57115173339844
20.0,279.7492370605469,183.37757873535156
20.0,271.630126953125,180.24380493164062
20.0,270.9036865234375,183.9189910888672
20.0,269.8346252441406,185.96478271484375
20.0,281.927001953125,184.6871795654297
20.0,270.1354064941406,181.82061767578125
20.0,276.30859375,182.95555114746094
20.0,271.3534851074219,182.96864318847656
20.0,273.7072448730469,182.35198974609375
20.0,279.38201904296875,187.2292938232422
20.0,274.310546875,184.9782257080078
20.0,268.59417724609375,180.8817138671875
20.0,273.1844482421875,185.3412322998047
20.0,275.01361083984375,182.6706085205078
20.0,278.3564758300781,185.17669677734375
20.0,270.58392333984375,183.2225341796875
20.0,270.89935302734375,183.87033081054688
20.0,265.9725036621094,184.48846435546875
20.0,263.5838317871094,181.03431701660156
20.0,283.5306091308594,183.2075653076172
20.0,277.52032470703125,182.9552001953125
20.0,282.4839172363281,186.13201904296875
20.0,267.8528137207031,184.1480712890625
20.0,277.4875183105469,181.1868133544922
20.0,275.0072021484375,180.15989685058594
20.0,269.3897705078125,183.64268493652344
20.0,267.3069763183594,183.52781677246094
20.0,274.9325866699219,184.12783813476562
20.0,271.8196716308594,182.5497589111328
20.0,274.04486083984375,184.0386199951172
20.0,266.5613098144531,182.2296600341797
20.0,266.5749206542969,182.29832458496094
20.0,277.2654724121094,183.83639526367188
20.0,266.2679443359375,184.97999572753906
20.0,272.7796325683594,181.88401794433594
20.0,273.96923828125,183.9652862548828
20.0,266.8617248535156,185.94488525390625
20.0,267.9365234375,183.87034606933594
20.0,278.3354797363281,180.1623992919922
20.0,268.061767578125,182.2851104736328
20.0,270.7372741699219,184.0530548095703
20.0,264.92193603515625,182.78530883789062
20.0,270.96234130859375,184.57708740234375
20.0,269.27166748046875,186.90835571289062
20.0,273.3612976074219,182.79592895507812
20.0,267.9885559082031,180.8760528564453
20.0,267.08013916015625,183.2718505859375
20.0,264.44854736328125,182.15013122558594
20.0,269.2502136230469,183.01803588867188
20.0,270.5338439941406,183.898681640625
20.0,270.36529541015625,181.9661407470703
20.0,272.24078369140625,185.05886840820312
20.0,272.0393371582031,185.44871520996094
20.0,271.1197814941406,180.72264099121094
20.0,271.4023132324219,184.12164306640625
20.0,272.4063415527344,183.02662658691406
20.0,273.46044921875,184.81175231933594
20.0,270.97198486328125,183.61782836914062
20.0,269.8685302734375,183.48023986816406
20.0,270.9140625,185.1595916748047
20.0,282.4949951171875,182.36068725585938
20.0,274.1884460449219,183.3281707763672
20.0,279.61822509765625,184.42904663085938
20.0,272.5464782714844,183.26803588867188
20.0,272.0530090332031,184.53482055664062
20.0,276.7320556640625,185.5420379638672
20.0,276.31549072265625,183.10760498046875
20.0,272.2542419433594,183.85885620117188
20.0,268.6779479980469,182.36273193359375
20.0,275.96453857421875,182.80612182617188
20.0,278.48651123046875,181.29669189453125
20.0,269.8462219238281,184.56838989257812
20.0,265.06292724609375,182.62562561035156
20.0,269.25543212890625,181.89219665527344
20.0,270.6573181152344,185.9601593017578
20.0,275.5661926269531,180.64846801757812
20.0,269.05181884765625,185.11834716796875
20.0,282.0661315917969,185.608154296875
20.0,273.8227844238281,185.07012939453125
20.0,268.1084289550781,183.88279724121094
20.0,280.85186767578125,182.39646911621094
20.0,270.2149963378906,181.6438446044922
20.0,276.1541442871094,184.63339233398438
20.0,272.1156921386719,185.5221405029297
20.0,270.6132507324219,185.53550720214844
20.0,269.95794677734375,182.60316467285156
20.0,275.15655517578125,184.970703125
20.0,272.9152526855469,182.84762573242188
20.0,270.69818115234375,182.71749877929688
20.0,274.907470703125,186.6989288330078
20.0,270.190185546875,181.26739501953125
20.0,272.3856201171875,182.600341796875
20.0,272.26873779296875,185.03799438476562
20.0,267.7080078125,183.6387481689453
20.0,272.77667236328125,182.577392578125
20.0,273.84942626953125,184.50457763671875
20.0,278.52166748046875,182.8190155029297
20.0,273.35540771484375,184.4759521484375
20.0,274.8564147949219,183.90745544433594
20.0,268.1214294433594,182.4876251220703
20.0,273.00262451171875,181.75355529785156
20.0,270.77642822265625,181.9127197265625
20.0,269.9064025878906,183.429443359375
20.0,272.4968566894531,183.03472900390625
20.0,266.53863525390625,181.84185791015625
20.0,272.95159912109375,187.19125366210938
20.0,275.5204162597656,182.6841278076172
20.0,276.39459228515625,187.28189086914062
20.0,267.96356201171875,183.3109893798828
20.0,270.5540771484375,181.0421600341797
20.0,272.4581604003906,183.542236328125
20.0,272.716552734375,184.6029510498047
20.0,275.8523864746094,183.84107971191406
20.0,274.53704833984375,183.5723114013672
20.0,271.0010986328125,183.48057556152344
20.0,270.32318115234375,181.61358642578125
20.0,271.6419677734375,186.2407989501953
20.0,265.3566589355469,182.65586853027344
20.0,274.6092834472656,184.61875915527344
20.0,267.7359313964844,182.88674926757812
20.0,285.003173828125,182.86782836914062
20.0,283.55755615234375,184.32386779785156
20.0,274.1004943847656,182.2936553955078
20.0,265.8228454589844,184.60076904296875
20.0,273.0711669921875,186.0400390625
20.0,271.5228576660156,185.77110290527344
20.0,273.43817138671875,182.14727783203125
20.0,264.45361328125,183.4034423828125
20.0,268.1288146972656,183.2808074951172
20.0,270.59228515625,184.22885131835938
20.0,270.576904296875,184.01617431640625
20.0,268.309814453125,183.40994262695312
20.0,266.4980773925781,183.21762084960938
20.0,271.1580505371094,183.51060485839844
20.0,274.61810302734375,180.6642608642578
20.0,278.395751953125,183.13531494140625
20.0,272.4331359863281,183.9550018310547
20.0,274.7638854980469,182.4769287109375
20.0,268.3447570800781,181.22206115722656
20.0,274.5411682128906,181.1349639892578
20.0,269.0635986328125,185.19851684570312
20.0,272.35723876953125,183.66928100585938
20.0,273.2467041015625,183.56198120117188
20.0,274.95355224609375,183.0938720703125
20.0,270.202392578125,182.6800994873047
20.0,269.78790283203125,183.65745544433594
20.0,276.050537109375,181.33090209960938
20.0,270.0941467285156,185.5948944091797
20.0,271.4163513183594,182.08963012695312
20.0,268.7283020019531,180.70306396484375
20.0,268.4598083496094,182.10745239257812
20.0,269.8630676269531,181.33108520507812
20.0,275.1957702636719,183.85670471191406
20.0,286.58502197265625,184.9441375732422
20.0,272.5739440917969,183.55674743652344
20.0,268.6826477050781,182.23765563964844
20.0,282.4404296875,186.18495178222656
20.0,267.49127197265625,182.14085388183594
20.0,272.2698059082031,184.0284881591797
20.0,269.7276611328125,180.69924926757812
20.0,276.22833251953125,183.83482360839844
20.0,266.6452941894531,184.1888427734375
20.0,267.1587219238281,180.3557586669922
20.0,277.1679992675781,183.6436309814453
20.0,272.7703857421875,183.980712890625
20.0,277.45025634765625,185.95379638671875
20.0,275.5497741699219,183.15341186523438
20.0,283.28179931640625,181.83465576171875
20.0,279.6591796875,182.64474487304688
20.0,284.1015625,183.67149353027344
20.0,271.3877868652344,183.8675079345703
20.0,278.01019287109375,184.69381713867188
20.0,271.2367858886719,183.44700622558594
20.0,272.8566589355469,182.52676391601562
20.0,270.0858154296875,184.05364990234375
20.0,273.46356201171875,180.66664123535156
20.0,274.05010986328125,184.38296508789062
20.0,269.73065185546875,182.78245544433594
20.0,280.3780517578125,179.8730926513672
20.0,265.771484375,182.59078979492188
20.0,273.54779052734375,183.87149047851562
20.0,265.433837890625,183.9271240234375
20.0,267.52679443359375,183.82484436035156
20.0,270.4270935058594,183.62783813476562
20.0,273.57135009765625,182.35855102539062
20.0,268.6925964355469,184.7133331298828
20.0,286.8348388671875,184.37594604492188
20.0,274.2432556152344,186.60289001464844
20.0,271.5519104003906,182.08087158203125
20.0,269.45965576171875,184.25083923339844
20.0,277.0317077636719,183.99960327148438
20.0,271.3031311035156,183.37921142578125
20.0,269.11114501953125,183.13900756835938
20.0,271.5386657714844,183.64337158203125
20.0,279.49566650390625,180.38421630859375
20.0,265.6321716308594,182.0342254638672
20.0,275.7351379394531,180.39181518554688
20.0,269.58203125,184.525634765625
20.0,274.60546875,182.1470947265625
20.0,269.4998779296875,183.107177734375
20.0,276.1293640136719,184.0654296875
20.0,268.759521484375,183.32672119140625
20.0,269.336669921875,185.08949279785156
20.0,270.1053771972656,185.44674682617188
20.0,272.2306823730469,181.34780883789062
20.0,268.5801696777344,182.12193298339844
20.0,272.9322204589844,183.2501220703125
20.0,278.5884704589844,186.7379150390625
20.0,270.6851501464844,184.58277893066406
20.0,275.7613830566406,183.3190155029297
20.0,275.1646728515625,185.14662170410156
20.0,271.4247741699219,183.34925842285156
20.0,273.0108947753906,184.02508544921875
20.0,268.35296630859375,184.95838928222656
20.0,282.1913146972656,187.17799377441406
20.0,270.18377685546875,181.3360137939453
20.0,275.82012939453125,185.7275390625
20.0,277.8713073730469,179.66412353515625
20.0,279.3050842285156,183.7623291015625
20.0,267.74102783203125,183.2471923828125
20.0,275.5267028808594,184.04759216308594
20.0,269.728759765625,179.4452667236328
20.0,264.04833984375,180.7367706298828
20.0,275.776611328125,184.43743896484375
20.0,276.11639404296875,186.18995666503906
20.0,270.5209045410156,183.53855895996094
20.0,272.5535583496094,182.75888061523438
20.0,272.0288391113281,183.67604064941406
20.0,267.9798889160156,186.23629760742188
20.0,279.74810791015625,181.74847412109375
20.0,275.8472900390625,185.3406524658203
20.0,269.1155700683594,182.99313354492188
20.0,269.8943786621094,185.19041442871094
20.0,268.6296691894531,182.0112762451172
20.0,273.3594055175781,181.69325256347656
20.0,272.0146179199219,182.68154907226562
20.0,272.5707702636719,183.73802185058594
20.0,269.888916015625,180.6572723388672
20.0,273.4149169921875,183.82537841796875
20.0,273.1595458984375,182.5053253173828
20.0,273.97021484375,184.169921875
20.0,267.8800354003906,182.2721710205078
20.0,279.9151916503906,182.1896514892578
20.0,280.2348327636719,181.99542236328125
20.0,274.4692077636719,185.3882293701172
20.0,272.6781921386719,183.0908660888672
20.0,267.5824279785156,183.50341796875
20.0,275.7117919921875,185.85964965820312
20.0,284.452880859375,181.8002166748047
20.0,271.7136535644531,184.1312713623047
20.0,280.2976989746094,184.41944885253906
20.0,269.30950927734375,182.83871459960938
20.0,280.4106750488281,184.99134826660156
20.0,268.23028564453125,184.25437927246094
20.0,273.51776123046875,180.88552856445312
20.0,275.0721435546875,184.319580078125
20.0,266.1175842285156,183.05235290527344
20.0,278.36016845703125,183.8677520751953
20.0,272.8488464355469,183.4174346923828
20.0,277.809326171875,184.22299194335938
20.0,277.7489013671875,186.78221130371094
20.0,265.96905517578125,182.5713653564453
20.0,268.8916931152344,183.84661865234375
20.0,275.400146484375,184.94288635253906
20.0,281.9434509277344,183.28782653808594
20.0,271.89495849609375,185.0775604248047
20.0,268.81591796875,180.40182495117188
20.0,280.76129150390625,185.5511016845703
20.0,264.44024658203125,182.33575439453125
20.0,273.5663146972656,182.22805786132812
20.0,268.73797607421875,181.6256561279297
20.0,267.82537841796875,181.7939453125
20.0,280.6226806640625,183.38963317871094
20.0,275.05462646484375,183.46803283691406
20.0,276.2239074707031,187.1885528564453
20.0,268.2149658203125,183.09765625
20.0,270.4345397949219,184.34634399414062
20.0,271.08416748046875,183.52882385253906
20.0,263.63397216796875,180.96214294433594
20.0,284.69024658203125,183.50833129882812
20.0,269.6511535644531,182.99574279785156
20.0,262.6277160644531,184.85829162597656
20.0,263.2010803222656,181.64646911621094
20.0,271.9664611816406,183.15110778808594
20.0,269.3636474609375,182.9108428955078
20.0,282.0032958984375,185.58685302734375
20.0,278.3243713378906,182.3574981689453
20.0,278.96484375,183.09596252441406
20.0,265.52349853515625,184.42555236816406
20.0,274.0160217285156,183.5821990966797
20.0,270.7483215332031,183.66424560546875
20.0,270.3918762207031,183.8473358154297
20.0,272.86614990234375,182.53651428222656
20.0,278.1397705078125,183.17581176757812
20.0,278.361572265625,185.82322692871094
20.0,271.00506591796875,183.06948852539062
20.0,276.63848876953125,183.36758422851562
20.0,269.3483581542969,184.33580017089844
20.0,265.8255310058594,183.4644775390625
20.0,263.71923828125,184.57461547851562
20.0,275.7999572753906,184.0515899658203
20.0,268.5840759277344,183.8449249267578
20.0,275.2132873535156,183.71405029296875
20.0,272.64642333984375,185.3452911376953
20.0,272.1705627441406,184.14317321777344
20.0,271.3304138183594,181.7375946044922
20.0,264.5074768066406,183.7883758544922
20.0,280.1798400878906,184.01919555664062
20.0,270.6301574707031,182.0550537109375
20.0,276.5360107421875,187.72564697265625
20.0,277.2966613769531,184.92543029785156
20.0,280.5514221191406,180.83555603027344
20.0,268.5148010253906,182.66224670410156
20.0,267.5054931640625,184.8426971435547
20.0,275.5486755371094,185.21791076660156
20.0,280.65850830078125,182.00732421875
20.0,273.520751953125,183.7195587158203
20.0,270.4743957519531,184.0919952392578
20.0,273.9140319824219,182.05105590820312
20.0,276.8584289550781,183.36549377441406
20.0,271.3275451660156,182.20596313476562
20.0,273.0725402832031,185.5040740966797
20.0,276.8515625,186.61700439453125
20.0,276.3566589355469,181.4019012451172
20.0,287.4176940917969,187.0546112060547
20.0,275.83990478515625,183.60545349121094
20.0,267.2171325683594,182.3817138671875
20.0,285.05780029296875,181.62974548339844
20.0,270.0894470214844,183.42990112304688
20.0,281.4046325683594,181.76710510253906
20.0,281.03704833984375,183.7238311767578
20.0,263.640625,184.58526611328125
20.0,273.78228759765625,185.3466796875
20.0,274.3416748046875,184.6396942138672
20.0,269.6948547363281,181.03001403808594
20.0,272.5753479003906,183.60702514648438
20.0,272.3939208984375,183.06088256835938
20.0,270.47845458984375,182.3679962158203
20.0,273.95513916015625,183.7471466064453
20.0,283.149658203125,182.96409606933594
20.0,270.466064453125,181.09483337402344
20.0,270.6830139160156,181.58792114257812
20.0,269.7325744628906,181.01205444335938
20.0,282.242919921875,184.9925994873047
20.0,268.20751953125,183.9138641357422
20.0,266.74957275390625,183.0615997314453
20.0,282.0001220703125,182.25765991210938
20.0,271.9717102050781,180.73170471191406
20.0,266.3782043457031,184.47691345214844
20.0,281.6187438964844,183.8128662109375
20.0,272.3085021972656,180.47727966308594
20.0,273.9653625488281,180.6919403076172
20.0,282.7167053222656,179.85769653320312
20.0,282.740478515625,181.37490844726562
20.0,268.3231201171875,183.9973907470703
20.0,269.44805908203125,184.2490234375
20.0,277.7899475097656,181.25765991210938
20.0,273.8262939453125,185.87008666992188
20.0,269.47381591796875,183.5435028076172
20.0,275.0423583984375,184.07546997070312
20.0,273.4160461425781,185.29135131835938
20.0,276.2143249511719,184.18870544433594
20.0,272.32708740234375,184.05337524414062
20.0,270.7870788574219,183.2827911376953
20.0,275.3500671386719,184.32369995117188
20.0,280.88140869140625,181.14736938476562
20.0,278.4710693359375,179.89578247070312
20.0,282.9056701660156,186.664794921875
20.0,270.4378356933594,181.61431884765625
20.0,279.3939514160156,183.36630249023438
20.0,270.0154113769531,184.10223388671875
20.0,271.6171569824219,184.93911743164062
20.0,272.522216796875,184.23435974121094
20.0,267.6480712890625,184.651611328125
20.0,272.41729736328125,182.38809204101562
20.0,275.13702392578125,183.34439086914062
20.0,274.4731140136719,184.52316284179688
20.0,278.40966796875,182.82778930664062
20.0,276.77996826171875,182.4251251220703
20.0,269.9329528808594,184.4578857421875
20.0,273.9652099609375,182.81431579589844
